countryCode,leagueCode,name,shortName,city,primaryColor,formation,tactic,rating,developmentPower,youthPower,sponsorPower
ARG,ARG2,グエメスSdE,グエメス,サンティアゴ・デル・エステロ,#0033a0,4-4-2,堅守速攻,44,60,20,31
ARG,ARG2,ギジェルモ・ブラウンPM,ギジェルモ・ブラウン,プエルト・マドリン,#0033a0,4-4-2,堅守速攻,38,60,70,31
ARG,ARG2,ヌエバ・チカゴ,ヌエバ・チカゴ,ブエノスアイレス,#00843d,4-4-2,堅守速攻,41,60,60,12
ARG,ARG2,パトロナート,パトロナート,パラナ,#d71920,4-4-2,バランス,44,80,60,90
ARG,ARG2,サン・テルモ,サン・テルモ,ブエノスアイレス,#69b3e7,4-4-2,堅守速攻,38,70,70,43
ARG,ARG2,テンペルレイ,テンペルレイ,テンペルレイ,#69b3e7,4-4-2,バランス,36,80,60,18
BRA,BRA1,アトレチコ・パラナエンセ,パラナエンセ,クリチバ,#d71920,4-2-3-1,ハイプレス,86,140,100,130
BRA,BRA1,アトレチコ・ミネイロ,アトレチコMG,ベロオリゾンチ,#111111,4-2-3-1,バランス,85,160,120,138
BRA,BRA1,バイーア,バイーア,サルヴァドール,#005baa,4-3-3,ポゼッション,67,160,80,126
BRA,BRA1,コリンチャンス,コリンチャンス,サンパウロ,#111111,4-2-3-1,バランス,71,140,100,108
BRA,BRA1,コリチーバ,コリチーバ,クリチバ,#007a3d,4-4-2,堅守速攻,74,120,100,78
BRA,BRA1,クルゼイロ,クルゼイロ,ベロオリゾンチ,#0033a0,4-2-3-1,ポゼッション,74,160,80,78
BRA,BRA1,クイアバ,クイアバ,クイアバ,#f5c400,4-4-2,堅守速攻,65,120,100,90
BRA,BRA1,フラメンゴ,フラメンゴ,リオデジャネイロ,#c8102e,4-3-3,ポゼッション,79,140,120,138
BRA,BRA1,フルミネンセ,フルミネンセ,リオデジャネイロ,#00613c,4-2-3-1,ポゼッション,60,100,100,126
BRA,BRA1,グレミオ,グレミオ,ポルトアレグレ,#00a3e0,4-3-3,ポゼッション,77,160,120,130
BRA,BRA1,インテルナシオナル,インテルナシオナル,ポルトアレグレ,#c8102e,4-2-3-1,バランス,70,160,80,78
BRA,BRA1,パルメイラス,パルメイラス,サンパウロ,#006437,4-3-3,ポゼッション,80,140,120,126
BRA,BRA1,サントス,サントス,サントス,#ffffff,4-3-3,ポゼッション,72,160,100,90
BRA,BRA1,サンパウロ,サンパウロ,サンパウロ,#e30613,4-2-3-1,ポゼッション,71,160,100,100
BRA,BRA1,ヴァスコ・ダ・ガマ,ヴァスコ,リオデジャネイロ,#111111,4-2-3-1,バランス,59,100,100,78
BRA,BRA1,ABC,ABC,ナタール,#111111,4-4-2,堅守速攻,44,60,70,17
BRA,BRA1,アヴァイ,アヴァイ,フロリアノポリス,#0057b8,4-4-2,堅守速攻,51,80,60,37
BRA,BRA1,ロンドリーナ,ロンドリーナ,ロンドリーナ,#00a3e0,4-4-2,堅守速攻,58,100,80,28
BRA,BRA1,ポンチ・プレッタ,ポンチ・プレッタ,カンピーナス,#111111,4-4-2,堅守速攻,70,100,80,30
BRA,BRA1,トンベンセ,トンベンセ,トンボス,#d71920,4-4-2,堅守速攻,39,70,70,26
BRA,BRA2,アメリカ・ミネイロ,アメリカMG,ベロオリゾンチ,#00843d,4-2-3-1,バランス,53,100,100,100
BRA,BRA2,ボタフォゴ,ボタフォゴ,リオデジャネイロ,#111111,4-3-3,バランス,49,100,80,108
BRA,BRA2,フォルタレーザ,フォルタレーザ,フォルタレーザ,#0033a0,4-2-3-1,バランス,49,100,60,120
BRA,BRA2,ゴイアス,ゴイアス,ゴイアニア,#00843d,4-4-2,堅守速攻,50,100,60,78
BRA,BRA2,RBブラガンチーノ,RBブラガンチーノ,ブラガンサ・パウリスタ,#ffffff,4-2-3-1,ハイプレス,60,100,80,120
BRA,BRA2,アトレチコ・ゴイアニエンセ,アトレチコGO,ゴイアニア,#d71920,4-2-3-1,バランス,49,80,70,60
BRA,BRA2,ボタフォゴSP,ボタフォゴSP,リベイラン・プレト,#111111,4-2-3-1,バランス,39,60,70,16
BRA,BRA2,セアラー,セアラー,フォルタレーザ,#111111,4-2-3-1,バランス,43,80,80,30
BRA,BRA2,シャペコエンセ,シャペコエンセ,シャペコ,#00843d,4-4-2,堅守速攻,49,100,60,40
BRA,BRA2,CRB,CRB,マセイオ,#d71920,4-4-2,堅守速攻,37,60,60,30
BRA,BRA2,クリシウーマ,クリシウーマ,クリシウーマ,#f5c400,4-2-3-1,バランス,47,80,60,60
BRA,BRA2,グレミオ・ノヴォリゾンチーノ,ノヴォリゾンチーノ,ノヴォ・オリゾンチ,#f5c400,4-4-2,堅守速攻,41,70,60,30
BRA,BRA2,グアラニ,グアラニ,カンピーナス,#00843d,4-2-3-1,バランス,51,80,60,27
BRA,BRA2,イトゥアーノ,イトゥアーノ,イトゥ,#d71920,4-2-3-1,バランス,37,80,80,30
BRA,BRA2,ジュベントゥージ,ジュベントゥージ,カシアス・ド・スル,#00843d,4-4-2,堅守速攻,37,80,60,60
BRA,BRA2,ミラソウ,ミラソウ,ミラソウ,#f5c400,4-2-3-1,バランス,37,100,80,11
BRA,BRA2,サンパイオ・コヘイア,サンパイオ,サンルイス,#f5c400,4-4-2,堅守速攻,36,80,70,13
BRA,BRA2,スポルチ,スポルチ,レシフェ,#d71920,4-2-3-1,バランス,53,120,80,30
BRA,BRA2,ヴィラ・ノヴァGO,ヴィラ・ノヴァ,ゴイアニア,#d71920,4-4-2,堅守速攻,36,60,70,19
BRA,BRA2,ヴィトーリア,ヴィトーリア,サルヴァドール,#d71920,4-2-3-1,バランス,51,100,80,78
CHI,CHI1,コブレサル,コブレサル,エルサルバドル,#d71920,4-2-3-1,ポゼッション,36,60,60,60
CHI,CHI1,コロコロ,コロコロ,サンティアゴ,#d71920,4-4-2,堅守速攻,65,160,120,90
CHI,CHI1,コキンボ・ウニド,コキンボ,コキンボ,#d71920,3-5-2,ハイプレス,36,60,60,28
CHI,CHI1,クリコ・ウニド,クリコ,クリコ,#d71920,4-3-3,バランス,47,100,80,78
CHI,CHI1,デポルテス・コピアポ,コピアポ,コピアポ,#d71920,4-2-3-1,ポゼッション,35,40,20,17
CHI,CHI1,ウニオン・ラ・カレラ,ラ・カレラ,ラ・カレラ,#d71920,4-3-3,バランス,44,80,40,22
CHI,CHI1,マガジャネス,マガジャネス,サンティアゴ,#d71920,4-2-3-1,ポゼッション,41,80,60,30
CHI,CHI1,オイギンス,オイギンス,ランカグア,#d71920,3-5-2,ハイプレス,53,120,120,30
CHI,CHI1,パレスティーノ,パレスティーノ,サンティアゴ,#d71920,4-3-3,バランス,45,60,80,60
CHI,CHI1,ウニベルシダ・カトリカ,カトリカ,サンティアゴ,#d71920,4-4-2,堅守速攻,61,160,160,60
CHI,CHI1,ウニベルシダ・デ・チレ,Uチレ,サンティアゴ,#d71920,3-5-2,ハイプレス,54,160,120,60
CHI,CHI1,コブレロア,コブレロア,カラマ,#d71920,4-2-3-1,ポゼッション,39,60,60,23
CHI,CHI1,デポルテス・アントファガスタ,アントファガスタ,アントファガスタ,#d71920,4-4-2,堅守速攻,42,80,60,29
CHI,CHI1,サン・ルイス,サン・ルイス,キジョタ,#d71920,4-4-2,堅守速攻,39,80,60,16
CHI,CHI1,サンティアゴ・ワンダラーズ,ワンダラーズ,バルパライソ,#d71920,4-4-2,堅守速攻,49,100,100,21
CHI,CHI1,ウニベルシダ・デ・コンセプシオン,Uコンセプシオン,コンセプシオン,#d71920,3-5-2,ハイプレス,41,80,60,20
CHI,CHI2,アウダックス・イタリアーノ,アウダックス,ラ・フロリダ,#d71920,4-3-3,バランス,37,100,80,29
CHI,CHI2,エベルトン,エベルトン,ビニャ・デル・マール,#d71920,4-4-2,堅守速攻,39,100,80,17
CHI,CHI2,ワチパト,ワチパト,タルカワノ,#d71920,3-5-2,ハイプレス,43,100,100,25
CHI,CHI2,ニュブレンセ,ニュブレンセ,チジャン,#d71920,4-4-2,堅守速攻,32,60,40,78
CHI,CHI2,ウニオン・エスパニョーラ,Uエスパニョーラ,サンティアゴ,#d71920,4-2-3-1,ポゼッション,40,80,100,26
CHI,CHI2,バルネチェア,バルネチェア,サンティアゴ,#d71920,4-3-3,バランス,28,40,40,50
CHI,CHI2,デポルテス・イキケ,イキケ,イキケ,#d71920,3-5-2,ハイプレス,30,60,60,21
CHI,CHI2,デポルテス・レコレタ,レコレタ,サンティアゴ,#d71920,4-3-3,バランス,23,20,10,12
CHI,CHI2,デポルテス・テムコ,テムコ,テムコ,#d71920,4-2-3-1,ポゼッション,36,60,40,19
CHI,CHI2,ラ・セレナ,ラ・セレナ,ラ・セレナ,#d71920,4-4-2,堅守速攻,39,80,60,20
CHI,CHI2,プエルト・モント,プエルト・モント,プエルト・モント,#d71920,3-5-2,ハイプレス,24,40,20,14
CHI,CHI2,レンジャーズ・デ・タルカ,レンジャーズ,タルカ,#d71920,4-3-3,バランス,23,40,20,10
CHI,CHI2,ウニオン・サン・フェリペ,サン・フェリペ,サン・フェリペ,#d71920,4-2-3-1,ポゼッション,49,60,20,49
CHI,CHI2,デポルテス・サンタクルス,サンタクルス,サンタクルス,#d71920,3-5-2,ハイプレス,33,60,60,12
CHI,CHI2,サン・マルコス・デ・アリカ,SMアリカ,アリカ,#d71920,4-3-3,バランス,26,40,20,11
CHI,CHI2,サンティアゴ・モーニング,サンティアゴM,サンティアゴ,#d71920,4-2-3-1,ポゼッション,29,40,20,19
COL,COL1,アギラス・ドラダス,アギラス,リオネグロ,#f4c542,4-2-3-1,バランス,42,60,60,60
COL,COL1,アリアンサFC,アリアンサ,バジェドゥパル,#f4c542,4-4-2,堅守速攻,34,60,60,26
COL,COL1,アメリカ・デ・カリ,アメリカ・カリ,カリ,#d71920,4-3-3,ハイプレス,50,100,100,15
COL,COL1,アトレティコ・ブカラマンガ,ブカラマンガ,ブカラマンガ,#f4c542,4-2-3-1,堅守速攻,39,80,60,36
COL,COL1,アトレティコ・ウイラ,ウイラ,ネイバ,#f4c542,4-4-2,堅守速攻,36,60,60,10
COL,COL1,アトレティコ・ナシオナル,Aナシオナル,メデジン,#00843d,4-3-3,ポゼッション,60,160,120,60
COL,COL1,ボヤカ・チコ,ボヤカ・チコ,トゥンハ,#005baa,4-2-3-1,堅守速攻,32,60,60,27
COL,COL1,デポルテス・トリマ,トリマ,イバゲ,#7a003c,4-3-3,バランス,49,80,80,28
COL,COL1,デポルティーボ・カリ,Dカリ,カリ,#00843d,4-2-3-1,ポゼッション,47,100,100,22
COL,COL1,デポルティーボ・パスト,パスト,パスト,#d71920,4-4-2,堅守速攻,42,60,60,44
COL,COL1,デポルティーボ・ペレイラ,ペレイラ,ペレイラ,#d71920,4-3-3,ハイプレス,43,60,80,78
COL,COL1,エンビガド,エンビガド,エンビガド,#f58220,4-2-3-1,ポゼッション,53,100,120,60
COL,COL1,インデペンディエンテ・メデジン,メデジン,メデジン,#d71920,4-3-3,バランス,46,100,100,11
COL,COL1,インデペンディエンテ・サンタフェ,サンタフェ,ボゴタ,#d71920,4-2-3-1,堅守速攻,43,100,100,60
COL,COL1,ハグアレスFC,ハグアレス,モンテリア,#006064,4-4-2,堅守速攻,38,60,60,18
COL,COL1,ジュニオール,ジュニオール,バランキージャ,#d71920,4-3-3,ハイプレス,54,100,100,60
COL,COL1,ラ・エキダ,ラ・エキダ,ボゴタ,#00843d,4-2-3-1,バランス,32,80,80,12
COL,COL1,ミジョナリオス,ミジョナリオス,ボゴタ,#005baa,4-3-3,ポゼッション,52,100,80,108
COL,COL1,オンセ・カルダス,オンセ・カルダス,マニサレス,#ffffff,4-4-2,堅守速攻,41,80,80,23
COL,COL1,ウニオン・マグダレナ,Uマグダレナ,サンタ・マルタ,#005baa,4-2-3-1,堅守速攻,38,60,60,27
ECU,ECU1,アウカス,アウカス,キト,#f4c542,4-2-3-1,バランス,41,60,60,78
ECU,ECU1,バルセロナSC,バルセロナSC,グアヤキル,#f4c542,4-3-3,ハイプレス,51,100,100,90
ECU,ECU1,クンバヤFC,クンバヤ,キト,#d71920,4-4-2,堅守速攻,31,20,20,35
ECU,ECU1,デルフィン,デルフィン,マンタ,#005baa,4-2-3-1,堅守速攻,35,60,60,24
ECU,ECU1,デポルティーボ・クエンカ,Dクエンカ,クエンカ,#d71920,4-3-3,バランス,35,80,60,30
ECU,ECU1,エル・ナシオナル,エル・ナシオナル,キト,#d71920,4-4-2,ハイプレス,38,80,100,18
ECU,ECU1,エメレク,エメレク,グアヤキル,#005baa,4-3-3,ポゼッション,51,120,100,30
ECU,ECU1,インバブラ,インバブラ,イバラ,#d71920,4-2-3-1,堅守速攻,40,60,60,25
ECU,ECU1,インデペンディエンテ・デル・バジェ,インデペンディエンテDV,サンゴルキ,#111111,4-3-3,ハイプレス,57,120,140,90
ECU,ECU1,リベルタFCロハ,リベルタ・ロハ,ロハ,#f58220,4-4-2,堅守速攻,25,20,20,42
ECU,ECU1,リーガ・デ・キト,LDUキト,キト,#ffffff,4-2-3-1,バランス,55,100,120,60
ECU,ECU1,マカラー,マカラー,アンバト,#6bb6ff,4-3-3,バランス,40,100,60,28
ECU,ECU1,ムシュク・ルナ,ムシュク・ルナ,アンバト,#d71920,4-4-2,堅守速攻,33,60,10,20
ECU,ECU1,オレンセ,オレンセ,マチャラ,#00843d,4-2-3-1,バランス,42,80,100,13
ECU,ECU1,テクニコ・ウニベルシタリオ,テクニコU,アンバト,#d71920,4-4-2,堅守速攻,37,60,60,17
ECU,ECU1,ウニベルシダ・カトリカ・キト,Uカトリカ,キト,#6bb6ff,4-3-3,ポゼッション,29,60,80,60
PAR,PAR1,セロ・ポルテーニョ,セロ・ポルテーニョ,アスンシオン,#005baa,4-3-3,ハイプレス,54,120,120,90
PAR,PAR1,ヘネラル・カバジェロ,ヘネラル・カバジェロ,フアン・レオン・マジョルキン,#d71920,4-4-2,堅守速攻,37,60,60,30
PAR,PAR1,グアイレーニャ,グアイレーニャ,ビジャリカ,#005baa,4-2-3-1,バランス,42,80,80,38
PAR,PAR1,グアラニー,グアラニー,アスンシオン,#f4c542,4-3-3,ポゼッション,48,100,120,90
PAR,PAR1,リベルタ,リベルタ,アスンシオン,#111111,4-2-3-1,バランス,74,160,160,130
PAR,PAR1,ナシオナル・アスンシオン,ナシオナル,アスンシオン,#d71920,4-4-2,堅守速攻,50,120,120,60
PAR,PAR1,オリンピア,オリンピア,アスンシオン,#ffffff,4-3-3,ポゼッション,62,120,120,134
PAR,PAR1,レシステンシア,レシステンシア,アスンシオン,#006064,4-2-3-1,堅守速攻,35,60,60,16
PAR,PAR1,スポルティボ・アメリアーノ,アメリアーノ,アスンシオン,#003b79,4-4-2,バランス,38,60,60,30
PAR,PAR1,スポルティボ・ルケーニョ,ルケーニョ,ルケ,#f4c542,4-3-3,ハイプレス,40,80,80,78
PAR,PAR1,スポルティボ・トリニデンセ,トリニデンセ,アスンシオン,#005baa,4-2-3-1,堅守速攻,36,80,60,21
PAR,PAR1,タクアリー,タクアリー,アスンシオン,#111111,4-4-2,堅守速攻,36,60,60,28
PER,PER1,ADT,ADT,タルマ,#005baa,4-4-2,堅守速攻,30,20,10,20
PER,PER1,アリアンサ・リマ,アリアンサ,リマ,#005baa,4-2-3-1,ポゼッション,54,100,100,115
PER,PER1,アリアンサ・アトレティコ,アリアンサAtl,スジャナ,#f4c542,4-4-2,堅守速攻,22,20,20,28
PER,PER1,アトレティコ・グラウ,Aグラウ,ピウラ,#ffffff,4-3-3,バランス,33,60,60,25
PER,PER1,ビナシオナル,ビナシオナル,フリアカ,#005baa,4-2-3-1,堅守速攻,36,10,10,78
PER,PER1,カントラオ,カントラオ,カヤオ,#d71920,4-4-2,堅守速攻,31,60,80,21
PER,PER1,セサル・バジェホ,セサル・バジェホ,トルヒーリョ,#f58220,4-3-3,バランス,42,100,100,78
PER,PER1,シエンシアーノ,シエンシアーノ,クスコ,#d71920,4-2-3-1,堅守速攻,39,60,20,60
PER,PER1,クスコFC,クスコFC,クスコ,#f4c542,4-3-3,ハイプレス,47,120,80,60
PER,PER1,ガルシラソ,ガルシラソ,クスコ,#006064,4-4-2,堅守速攻,36,60,20,20
PER,PER1,カルロス・マンヌッチ,マンヌッチ,トルヒーリョ,#003b79,4-2-3-1,バランス,39,80,60,30
PER,PER1,メルガル,メルガル,アレキパ,#d71920,4-3-3,ハイプレス,45,60,80,108
PER,PER1,デポルティーボ・ムニシパル,ムニシパル,リマ,#ffffff,4-4-2,堅守速攻,38,80,60,30
PER,PER1,スポルト・ボーイズ,スポルト・ボーイズ,カヤオ,#ff69b4,4-2-3-1,バランス,39,60,60,30
PER,PER1,スポルト・ワンカヨ,ワンカヨ,ワンカヨ,#d71920,4-4-2,堅守速攻,31,60,20,60
PER,PER1,スポルティング・クリスタル,クリスタル,リマ,#6bb6ff,4-3-3,ポゼッション,54,120,100,100
PER,PER1,ウニオン・コメルシオ,Uコメルシオ,ヌエバ・カハマルカ,#00843d,4-2-3-1,堅守速攻,30,10,20,30
PER,PER1,ウニベルシタリオ,ウニベルシタリオ,リマ,#f4e7c2,4-3-3,ハイプレス,55,120,100,100
PER,PER1,UTC,UTC,カハマルカ,#f4c542,4-4-2,堅守速攻,30,60,60,30
URU,URU1,セロ,セロ,モンテビデオ,#1565c0,4-2-3-1,ポゼッション,38,40,60,14
URU,URU1,ダヌービオ,ダヌービオ,モンテビデオ,#1565c0,3-5-2,ハイプレス,46,60,120,30
URU,URU1,デフェンソール・スポルティング,デフェンソール,モンテビデオ,#1565c0,4-3-3,バランス,38,60,160,30
URU,URU1,フェニックス,フェニックス,モンテビデオ,#1565c0,4-4-2,堅守速攻,41,80,80,47
URU,URU1,リベルプールFC,リベルプール,モンテビデオ,#1565c0,4-3-3,バランス,39,40,120,78
URU,URU1,モンテビデオ・シティ・トルケ,M.C.トルケ,モンテビデオ,#1565c0,4-2-3-1,ポゼッション,46,120,80,30
URU,URU1,ナシオナル,ナシオナル,モンテビデオ,#1565c0,4-4-2,堅守速攻,42,80,120,78
URU,URU1,ペニャロール,ペニャロール,モンテビデオ,#1565c0,3-5-2,ハイプレス,40,80,120,24
URU,URU1,ラシン・モンテビデオ,ラシンCM,モンテビデオ,#1565c0,4-2-3-1,ポゼッション,33,20,80,19
URU,URU1,リーベル・プレート,リーベル,モンテビデオ,#1565c0,4-4-2,堅守速攻,30,60,80,25
URU,URU1,モンテビデオ・ワンダラーズ,ワンダラーズ,モンテビデオ,#1565c0,3-5-2,ハイプレス,43,60,100,16
URU,URU1,アルビオン,アルビオン,モンテビデオ,#1565c0,4-3-3,バランス,24,20,20,12
URU,URU1,アテナス・デ・サンカルロス,アテナス,サンカルロス,#1565c0,4-2-3-1,ポゼッション,22,40,60,21
URU,URU1,セリート,セリート,モンテビデオ,#1565c0,3-5-2,ハイプレス,30,10,10,44
URU,URU1,フベントゥ・ラス・ピエドラス,フベントゥ,ラス・ピエドラス,#1565c0,4-3-3,バランス,38,40,60,46
URU,URU1,ランプラ・ジュニオルス,ランプラ,モンテビデオ,#1565c0,4-2-3-1,ポゼッション,30,40,40,45
URU,URU2,ボストン・リーベル,ボストン・リーベル,モンテビデオ,#1565c0,4-3-3,バランス,27,20,40,23
URU,URU2,セロ・ラルゴ,セロ・ラルゴ,メロ,#1565c0,4-4-2,堅守速攻,19,20,10,12
URU,URU2,デポルティーボ・マルドナド,マルドナド,マルドナド,#1565c0,4-2-3-1,ポゼッション,23,20,40,31
URU,URU2,ラ・ルス,ラ・ルス,モンテビデオ,#1565c0,3-5-2,ハイプレス,27,10,10,15
URU,URU2,プラサ・コロニア,プラサ・コロニア,コロニア,#1565c0,4-3-3,バランス,31,20,60,16
URU,URU2,ベジャ・ビスタ,ベジャ・ビスタ,モンテビデオ,#1565c0,4-4-2,堅守速攻,29,40,60,46
URU,URU2,ミラマール・ミシオネス,ミラマール,モンテビデオ,#1565c0,4-2-3-1,ポゼッション,24,20,60,49
URU,URU2,オリエンタル・デ・ラ・パス,オリエンタル,ラ・パス,#1565c0,4-4-2,堅守速攻,23,10,10,47
URU,URU2,ポテンシア,ポテンシア,モンテビデオ,#1565c0,3-5-2,ハイプレス,23,10,10,44
URU,URU2,プログレソ,プログレソ,モンテビデオ,#1565c0,4-3-3,バランス,22,10,20,49
URU,URU2,レンティスタス,レンティスタス,モンテビデオ,#1565c0,4-4-2,堅守速攻,28,20,40,48
URU,URU2,スド・アメリカ,スド・アメリカ,モンテビデオ,#1565c0,3-5-2,ハイプレス,21,20,40,11
URU,URU2,タクアレンボー,タクアレンボー,タクアレンボー,#1565c0,4-3-3,バランス,24,10,40,45
URU,URU2,ウルグアイ・モンテビデオ,ウルグアイM,モンテビデオ,#1565c0,4-2-3-1,ポゼッション,19,10,10,46
IDN,IDN1,ボルネオFCサマリンダ,ボルネオFC,サマリンダ,#f58220,4-3-3,ハイプレス,42,100,60,78
IDN,IDN1,ペルシブ・バンドン,ペルシブ,バンドン,#005baa,4-2-3-1,ポゼッション,36,100,60,72
IDN,IDN1,マドゥラ・ユナイテッド,マドゥラU,パメカサン,#d71920,4-4-2,堅守速攻,31,80,60,48
IDN,IDN1,バリ・ユナイテッド,バリU,ギャニャール,#d71920,4-3-3,バランス,33,100,80,66
IDN,IDN1,PSISスマラン,PSIS,スマラン,#005baa,4-2-3-1,堅守速攻,31,60,60,58
IDN,IDN1,デワ・ユナイテッド,デワU,タンゲラン,#f4c542,4-4-2,バランス,29,60,60,33
IDN,IDN1,ペルシス・ソロ,ペルシス,スラカルタ,#d71920,4-3-3,ハイプレス,28,60,60,27
IDN,IDN1,ペルシジャ・ジャカルタ,ペルシジャ,ジャカルタ,#d71920,4-2-3-1,ポゼッション,33,60,60,90
IDN,IDN1,PSMマカッサル,PSM,マカッサル,#d71920,4-4-2,堅守速攻,31,60,40,22
IDN,IDN1,ペルシク・ケディリ,ペルシク,ケディリ,#7a003c,4-3-3,バランス,24,40,20,20
IDN,IDN1,RANSヌサンタラ,RANS,ジャカルタ,#f4c542,4-2-3-1,バランス,27,40,40,31
IDN,IDN1,PSSスレマン,PSS,スレマン,#00843d,4-4-2,堅守速攻,27,60,60,24
IDN,IDN1,ペルセバヤ・スラバヤ,ペルセバヤ,スラバヤ,#00843d,4-3-3,ハイプレス,37,100,80,18
IDN,IDN1,バリト・プテラ,バリト,バンジャルマシン,#f4c542,4-2-3-1,堅守速攻,28,60,40,28
IDN,IDN1,ペルシタ・タンゲラン,ペルシタ,タンゲラン,#7a003c,4-4-2,バランス,30,60,60,13
IDN,IDN1,ペルシカボ1973,ペルシカボ,ボゴール,#00843d,4-3-3,堅守速攻,29,60,60,41
IDN,IDN1,アレマFC,アレマ,マラン,#005baa,4-2-3-1,ハイプレス,27,60,40,25
IDN,IDN1,バヤンカラFC,バヤンカラ,ブカシ,#f58220,4-4-2,堅守速攻,27,60,40,36
MAS,MSL,ジョホール・ダルル・タクジム,JDT,ジョホールバル,#1d4ed8,4-3-3,ポゼッション,41,120,60,100
MAS,MSL,ケダ・ダルル・アマン,ケダ,アロースター,#16a34a,4-3-3,バランス,26,60,40,30
MAS,MSL,クランタン・ユナイテッド,クランタンU,コタバル,#dc2626,4-4-2,堅守速攻,28,40,20,21
MAS,MSL,ヌグリ・スンビラン,ヌグリ,スレンバン,#dc2626,4-2-3-1,バランス,33,60,40,14
MAS,MSL,ペナンFC,ペナン,ジョージタウン,#0ea5e9,4-3-3,バランス,31,80,20,40
MAS,MSL,ペラFC,ペラ,イポー,#facc15,4-2-3-1,サイド攻撃,26,60,40,19
MAS,MSL,サバFC,サバ,コタキナバル,#dc2626,4-4-2,サイド攻撃,24,60,40,30
MAS,MSL,セランゴールFC,セランゴール,シャーアラム,#dc2626,4-2-3-1,ハイプレス,30,80,40,60
MAS,MSL,スリ・パハン,スリ・パハン,クアンタン,#facc15,4-4-2,堅守速攻,20,60,40,24
MAS,MSL,トレンガヌFC,トレンガヌ,クアラトレンガヌ,#111827,4-2-3-1,堅守速攻,22,60,40,30
MAS,MSL,ATM FA,ATM,クアラルンプール,#16a34a,4-4-2,堅守速攻,20,40,20,26
MAS,MSL,ハリニFC,ハリニ,クアラルンプール,#0ea5e9,4-2-3-1,バランス,21,40,20,60
MAS,MSL,マレーシア・ユナイテッド,マレーシアU,クアラルンプール,#2563eb,4-3-3,バランス,22,20,20,17
MAS,MSL,マラッカ・ユナイテッド,マラッカU,マラッカ,#16a34a,4-2-3-1,バランス,31,60,20,34
MAS,A1,クランタンFC,クランタン,コタバル,#dc2626,4-3-3,サイド攻撃,21,40,20,28
MAS,A1,クアラルンプール・シティ,KLシティ,クアラルンプール,#dc2626,4-2-3-1,ポゼッション,18,40,20,23
MAS,A1,クチン・シティ,クチン,クチン,#dc2626,4-3-3,サイド攻撃,19,40,20,20
MAS,A1,PDRM FC,PDRM,クアラルンプール,#111827,4-4-2,堅守速攻,18,40,20,26
MAS,A1,ブキット・タンブン,ブキットT,ペナン,#16a34a,4-2-3-1,バランス,16,20,20,11
MAS,A1,イミグレセンFC,イミグレセン,プトラジャヤ,#64748b,4-3-3,ポゼッション,15,20,20,36
MAS,A1,KLローヴァーズ,KLローヴァーズ,クアラルンプール,#dc2626,4-2-3-1,バランス,19,20,20,54
MAS,A1,マンジュン・シティ,マンジュン,マンジュン,#0ea5e9,4-3-3,サイド攻撃,21,20,20,39
MAS,A1,ナガUKS,ナガUKS,クアラルンプール,#7c3aed,4-4-2,堅守速攻,16,20,20,22
MAS,A1,プルリス・ユナイテッド,プルリス,カンガー,#facc15,4-4-2,堅守速攻,19,40,20,40
MAS,A1,PIB FC,PIB,クアラルンプール,#ef4444,4-4-2,堅守速攻,19,20,20,23
MAS,A1,SAINS FC,SAINS,クアラルンプール,#0ea5e9,4-2-3-1,バランス,19,20,20,23
MAS,A1,サラワク・ユナイテッド,サラワクU,クチン,#dc2626,4-3-3,サイド攻撃,20,40,20,34
THA,TL1,バンコク・ユナイテッド,バンコクU,バンコク,#dc2626,4-3-3,ポゼッション,46,120,120,100
THA,TL1,BGパトゥム・ユナイテッド,BGパトゥム,パトゥムターニー,#2563eb,4-2-3-1,バランス,40,120,140,100
THA,TL1,ブリーラム・ユナイテッド,ブリーラム,ブリーラム,#1d4ed8,4-2-3-1,ハイプレス,42,120,140,90
THA,TL1,チェンライ・ユナイテッド,チェンライ,チェンライ,#f59e0b,3-4-2-1,堅守速攻,42,120,120,60
THA,TL1,ムアントン・ユナイテッド,ムアントン,ノンタブリー,#dc2626,4-2-3-1,バランス,49,120,120,78
THA,TL1,ポリス・テロFC,ポリスT,バンコク,#b91c1c,4-2-3-1,バランス,49,120,80,60
THA,TL1,ポートFC,ポート,バンコク,#f97316,4-4-2,堅守速攻,43,120,120,90
THA,TL1,プラチュワップFC,プラチュワップ,プラチュワップ,#fb923c,4-4-2,堅守速攻,32,100,80,30
THA,TL1,ラーチャブリーFC,ラーチャブリー,ラーチャブリー,#f97316,4-3-3,サイド攻撃,47,120,100,60
THA,TL1,トラートFC,トラート,トラート,#dc2626,4-2-3-1,バランス,28,100,60,38
THA,TL1,ウタイターニーFC,ウタイターニー,ウタイターニー,#f59e0b,4-2-3-1,サイド攻撃,31,60,40,60
THA,TL1,チャイナート・ホーンビル,チャイナート,チャイナート,#ec4899,4-4-2,サイド攻撃,31,80,80,51
THA,TL1,ナコーンラーチャシーマー,ナコーンR,ナコーンラーチャシーマー,#f97316,4-2-3-1,堅守速攻,38,100,80,82
THA,TL1,ノンブア・ピッチャヤ,ノンブア,ノンブアランプー,#ec4899,4-3-3,バランス,43,100,80,112
THA,TL1,サムットプラーカーン・シティ,サムットP,サムットプラーカーン,#0ea5e9,4-2-3-1,バランス,40,100,120,112
